"","YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","FRONDS","HLD_DIAM","OBS_CODE","NOTES"
"3428",2004,7,"2004-07-23","AQUE",6,40,"I",107,94,35,NA
"3430",2004,7,"2004-07-23","AQUE",6,40,"O",8,29,35,NA
"3431",2004,7,"2004-07-23","AQUE",6,40,"O",15,66,35,NA
"3432",2004,7,"2004-07-23","AQUE",6,40,"O",16,61,35,NA
"3433",2004,7,"2004-07-23","AQUE",6,40,"O",28,70,35,NA
"3434",2004,7,"2004-07-23","AQUE",6,40,"O",31,54,35,NA
"3435",2004,7,"2004-07-23","AQUE",6,40,"O",33,75,35,NA
"3436",2004,7,"2004-07-23","AQUE",6,40,"O",6,32,35,NA
"3437",2004,7,"2004-07-26","BULL",1,20,"I",6,30,19,NA
"3438",2004,7,"2004-07-26","BULL",1,20,"I",10,30,19,NA
"3439",2004,7,"2004-07-26","BULL",1,20,"O",7,25,19,NA
"3447",2004,7,"2004-07-26","BULL",3,40,"I",0,0,19,"NO KELP"
"3449",2004,7,"2004-07-26","BULL",6,20,"O",4,10,19,NA
"3450",2004,7,"2004-07-26","BULL",6,20,"O",4,20,19,NA
"3451",2004,7,"2004-07-26","BULL",6,20,"O",6,15,19,NA
"3453",2004,7,"2004-07-26","BULL",6,40,"I",4,10,19,NA
"3456",2004,7,"2004-07-26","BULL",6,40,"O",0,0,19,"NO KELP"
"3458",2004,7,"2004-07-27","CARP",1,20,"I",5,14,31,NA
"3459",2004,7,"2004-07-27","CARP",1,20,"I",5,21,31,NA
"3460",2004,7,"2004-07-27","CARP",1,20,"I",6,10,31,NA
"3461",2004,7,"2004-07-27","CARP",1,20,"I",6,18,31,NA
"3462",2004,7,"2004-07-27","CARP",1,20,"I",6,20,31,NA
"3463",2004,7,"2004-07-27","CARP",1,20,"I",7,11,31,NA
"3464",2004,7,"2004-07-27","CARP",1,20,"I",7,15,31,NA
"3465",2004,7,"2004-07-27","CARP",1,20,"I",7,22,31,NA
"3466",2004,7,"2004-07-27","CARP",1,20,"I",8,13,31,NA
"3467",2004,7,"2004-07-27","CARP",1,20,"I",9,14,31,NA
"3468",2004,7,"2004-07-27","CARP",1,20,"I",9,25,31,NA
"3469",2004,7,"2004-07-27","CARP",1,20,"I",13,12,31,NA
"3470",2004,7,"2004-07-27","CARP",1,20,"I",13,24,31,NA
"3471",2004,7,"2004-07-27","CARP",1,20,"I",15,17,31,NA
"3472",2004,7,"2004-07-27","CARP",1,20,"I",15,36,31,NA
"3473",2004,7,"2004-07-27","CARP",1,20,"I",21,33,31,NA
"3474",2004,7,"2004-07-27","CARP",1,20,"I",23,40,31,NA
"3507",2004,7,"2004-07-27","CARP",1,20,"I",5,21,31,NA
"3508",2004,7,"2004-07-27","CARP",1,20,"O",8,11,31,NA
"3523",2004,7,"2004-07-27","CARP",1,20,"O",5,14,31,NA
"3525",2004,7,"2004-07-27","CARP",1,40,"I",5,21,31,NA
"3526",2004,7,"2004-07-27","CARP",1,40,"I",6,24,31,NA
"3527",2004,7,"2004-07-27","CARP",1,40,"I",7,13,31,NA
"3528",2004,7,"2004-07-27","CARP",1,40,"I",8,19,31,NA
"3529",2004,7,"2004-07-27","CARP",1,40,"I",9,16,31,NA
"3530",2004,7,"2004-07-27","CARP",1,40,"I",9,17,31,NA
"3531",2004,7,"2004-07-27","CARP",1,40,"I",10,23,31,NA
"3532",2004,7,"2004-07-27","CARP",1,40,"I",12,24,31,NA
"3533",2004,7,"2004-07-27","CARP",1,40,"I",15,34,31,NA
"3534",2004,7,"2004-07-27","CARP",1,40,"I",19,30,31,NA
"3535",2004,7,"2004-07-27","CARP",1,40,"I",21,36,31,NA
"3536",2004,7,"2004-07-27","CARP",1,40,"I",28,47,31,NA
"3549",2004,7,"2004-07-27","CARP",1,40,"I",15,34,31,NA
"3550",2004,7,"2004-07-27","CARP",1,40,"O",6,11,31,NA
"3552",2004,7,"2004-07-27","CARP",2,20,"I",5,19,31,NA
"3553",2004,7,"2004-07-27","CARP",2,20,"I",5,24,31,NA
"3554",2004,7,"2004-07-27","CARP",2,20,"I",5,25,31,NA
"3555",2004,7,"2004-07-27","CARP",2,20,"I",7,16,31,NA
"3556",2004,7,"2004-07-27","CARP",2,20,"I",7,22,31,NA
"3557",2004,7,"2004-07-27","CARP",2,20,"I",7,25,31,NA
"3558",2004,7,"2004-07-27","CARP",2,20,"I",8,26,31,NA
"3585",2004,7,"2004-07-27","CARP",2,20,"O",5,31,31,NA
"3586",2004,7,"2004-07-27","CARP",2,20,"O",5,44,31,NA
"3587",2004,7,"2004-07-27","CARP",2,20,"O",6,26,31,NA
"3588",2004,7,"2004-07-27","CARP",2,20,"O",6,29,31,NA
"3589",2004,7,"2004-07-27","CARP",2,20,"O",7,20,31,NA
"3590",2004,7,"2004-07-27","CARP",2,20,"O",11,31,31,NA
"3591",2004,7,"2004-07-27","CARP",2,20,"O",11,33,31,NA
"3622",2004,7,"2004-07-27","CARP",2,40,"I",5,21,31,NA
"3634",2004,7,"2004-07-27","CARP",2,40,"O",6,24,31,NA
"3714",2004,7,"2004-07-27","CARP",3,20,"I",4,15,19,NA
"3715",2004,7,"2004-07-27","CARP",3,20,"I",6,10,19,NA
"3716",2004,7,"2004-07-27","CARP",3,20,"I",6,20,19,NA
"3717",2004,7,"2004-07-27","CARP",3,20,"I",9,15,19,NA
"3731",2004,7,"2004-07-27","CARP",3,20,"I",4,15,19,NA
"3732",2004,7,"2004-07-27","CARP",3,20,"I",6,20,19,NA
"3733",2004,7,"2004-07-27","CARP",3,20,"O",5,10,19,NA
"3734",2004,7,"2004-07-27","CARP",3,20,"O",6,15,19,NA
"3735",2004,7,"2004-07-27","CARP",3,20,"O",7,20,19,NA
"3736",2004,7,"2004-07-27","CARP",3,20,"O",7,25,19,NA
"3737",2004,7,"2004-07-27","CARP",3,20,"O",8,15,19,NA
"3738",2004,7,"2004-07-27","CARP",3,20,"O",11,15,19,NA
"3739",2004,7,"2004-07-27","CARP",3,20,"O",16,25,19,NA
"3740",2004,7,"2004-07-27","CARP",3,20,"O",20,4,19,NA
"3758",2004,7,"2004-07-27","CARP",3,20,"O",6,20,19,NA
"3760",2004,7,"2004-07-27","CARP",3,40,"I",4,10,19,NA
"3761",2004,7,"2004-07-27","CARP",3,40,"I",4,15,19,NA
"3762",2004,7,"2004-07-27","CARP",3,40,"I",5,15,19,NA
"3763",2004,7,"2004-07-27","CARP",3,40,"I",6,10,19,NA
"3764",2004,7,"2004-07-27","CARP",3,40,"I",7,15,19,NA
"3765",2004,7,"2004-07-27","CARP",3,40,"I",7,20,19,NA
"3766",2004,7,"2004-07-27","CARP",3,40,"I",7,30,19,NA
"3767",2004,7,"2004-07-27","CARP",3,40,"I",8,15,19,NA
"3768",2004,7,"2004-07-27","CARP",3,40,"I",8,30,19,NA
"3769",2004,7,"2004-07-27","CARP",3,40,"I",10,10,19,NA
"3770",2004,7,"2004-07-27","CARP",3,40,"I",10,15,19,NA
"3771",2004,7,"2004-07-27","CARP",3,40,"I",10,25,19,NA
"3772",2004,7,"2004-07-27","CARP",3,40,"I",10,30,19,NA
"3773",2004,7,"2004-07-27","CARP",3,40,"I",11,15,19,NA
"3774",2004,7,"2004-07-27","CARP",3,40,"I",12,15,19,NA
"3775",2004,7,"2004-07-27","CARP",3,40,"I",13,25,19,NA
"3776",2004,7,"2004-07-27","CARP",3,40,"I",14,25,19,NA
"3777",2004,7,"2004-07-27","CARP",3,40,"I",15,25,19,NA
"3778",2004,7,"2004-07-27","CARP",3,40,"I",15,45,19,NA
"3779",2004,7,"2004-07-27","CARP",3,40,"I",20,30,19,NA
"3780",2004,7,"2004-07-27","CARP",3,40,"I",49,50,19,NA
"3795",2004,7,"2004-07-27","CARP",3,40,"I",4,10,19,NA
"3796",2004,7,"2004-07-27","CARP",3,40,"I",4,10,19,NA
"3797",2004,7,"2004-07-27","CARP",3,40,"I",4,10,19,NA
"3798",2004,7,"2004-07-27","CARP",3,40,"I",4,10,19,NA
"3799",2004,7,"2004-07-27","CARP",3,40,"I",4,10,19,NA
"3800",2004,7,"2004-07-27","CARP",3,40,"I",4,10,19,NA
"3801",2004,7,"2004-07-27","CARP",3,40,"I",6,10,19,NA
"3802",2004,7,"2004-07-27","CARP",3,40,"I",6,10,19,NA
"3803",2004,7,"2004-07-27","CARP",3,40,"I",6,10,19,NA
"3804",2004,7,"2004-07-27","CARP",3,40,"I",10,10,19,NA
"3805",2004,7,"2004-07-27","CARP",3,40,"I",14,25,19,NA
"3806",2004,7,"2004-07-27","CARP",3,40,"O",2,25,19,NA
"3807",2004,7,"2004-07-27","CARP",3,40,"O",3,25,19,NA
"3808",2004,7,"2004-07-27","CARP",3,40,"O",5,25,19,NA
"3809",2004,7,"2004-07-27","CARP",3,40,"O",6,15,19,NA
"3810",2004,7,"2004-07-27","CARP",3,40,"O",6,25,19,NA
"3811",2004,7,"2004-07-27","CARP",3,40,"O",8,25,19,NA
"3812",2004,7,"2004-07-27","CARP",3,40,"O",9,20,19,NA
"3813",2004,7,"2004-07-27","CARP",3,40,"O",10,20,19,NA
"3814",2004,7,"2004-07-27","CARP",3,40,"O",18,30,19,NA
"3815",2004,7,"2004-07-27","CARP",3,40,"O",23,25,19,NA
"3847",2004,7,"2004-07-27","CARP",3,40,"O",4,10,19,NA
"3848",2004,7,"2004-07-27","CARP",3,40,"O",4,10,19,NA
"3849",2004,7,"2004-07-27","CARP",3,40,"O",4,10,19,NA
"3850",2004,7,"2004-07-27","CARP",3,40,"O",4,10,19,NA
"3851",2004,7,"2004-07-27","CARP",3,40,"O",4,15,19,NA
"3852",2004,7,"2004-07-27","CARP",3,40,"O",4,15,19,NA
"3853",2004,7,"2004-07-27","CARP",3,40,"O",5,15,19,NA
"3854",2004,7,"2004-07-27","CARP",3,40,"O",6,10,19,NA
"3855",2004,7,"2004-07-27","CARP",3,40,"O",6,15,19,NA
"3856",2004,7,"2004-07-27","CARP",3,40,"O",6,15,19,NA
"3857",2004,7,"2004-07-27","CARP",3,40,"O",6,15,19,NA
"3858",2004,7,"2004-07-27","CARP",3,40,"O",6,15,19,NA
"3859",2004,7,"2004-07-27","CARP",3,40,"O",8,15,19,NA
"3860",2004,7,"2004-07-27","CARP",3,40,"O",10,30,19,NA
"3861",2004,7,"2004-07-27","CARP",3,40,"O",12,15,19,NA
"3862",2004,7,"2004-07-27","CARP",3,40,"O",14,25,19,NA
"3864",2004,7,"2004-07-28","CARP",4,20,"I",4,14,4,NA
"3865",2004,7,"2004-07-28","CARP",4,20,"I",4,16,4,NA
"3866",2004,7,"2004-07-28","CARP",4,20,"I",6,13,4,NA
"3867",2004,7,"2004-07-28","CARP",4,20,"O",4,21,4,NA
"3868",2004,7,"2004-07-28","CARP",4,20,"O",7,17,4,NA
"3869",2004,7,"2004-07-28","CARP",4,20,"O",7,25,4,NA
"3897",2004,7,"2004-07-28","CARP",4,40,"I",4,15,4,NA
"3898",2004,7,"2004-07-28","CARP",4,40,"I",4,16,4,NA
"3899",2004,7,"2004-07-28","CARP",4,40,"I",5,10,4,NA
"3900",2004,7,"2004-07-28","CARP",4,40,"I",6,10,4,NA
"3901",2004,7,"2004-07-28","CARP",4,40,"I",6,12,4,NA
"3902",2004,7,"2004-07-28","CARP",4,40,"I",6,16,4,NA
"3903",2004,7,"2004-07-28","CARP",4,40,"I",8,20,4,NA
"3924",2004,7,"2004-07-28","CARP",4,40,"I",5,10,4,NA
"3925",2004,7,"2004-07-28","CARP",4,40,"O",4,21,4,NA
"3938",2004,7,"2004-07-28","CARP",5,20,"I",0,0,31,"NO KELP"
"3939",2004,7,"2004-07-28","CARP",5,40,"I",0,0,31,"NO KELP"
"3942",2004,7,"2004-07-27","CARP",6,40,"I",6,10,19,NA
"3943",2004,7,"2004-07-27","CARP",6,40,"I",7,15,19,NA
"3944",2004,7,"2004-07-27","CARP",6,40,"I",9,15,19,NA
"3945",2004,7,"2004-07-27","CARP",6,40,"I",11,25,19,NA
"3952",2004,7,"2004-07-27","CARP",6,40,"O",4,20,19,NA
"3953",2004,7,"2004-07-27","CARP",6,40,"O",6,15,19,NA
"3954",2004,7,"2004-07-27","CARP",6,40,"O",7,10,19,NA
"3970",2004,7,"2004-07-27","CARP",6,40,"O",6,10,19,NA
"3972",2004,7,"2004-07-28","CARP",7,20,"I",4,14,35,NA
"3973",2004,7,"2004-07-28","CARP",7,20,"I",4,15,35,NA
"3974",2004,7,"2004-07-28","CARP",7,20,"I",4,16,35,NA
"3975",2004,7,"2004-07-28","CARP",7,20,"I",4,23,35,NA
"3976",2004,7,"2004-07-28","CARP",7,20,"I",5,10,35,NA
"3977",2004,7,"2004-07-28","CARP",7,20,"I",5,15,35,NA
"3978",2004,7,"2004-07-28","CARP",7,20,"I",5,38,35,NA
"3979",2004,7,"2004-07-28","CARP",7,20,"I",6,14,35,NA
"3980",2004,7,"2004-07-28","CARP",7,20,"I",6,15,35,NA
"3981",2004,7,"2004-07-28","CARP",7,20,"I",6,16,35,NA
"3982",2004,7,"2004-07-28","CARP",7,20,"I",7,26,35,NA
"3983",2004,7,"2004-07-28","CARP",7,20,"I",7,27,35,NA
"3984",2004,7,"2004-07-28","CARP",7,20,"I",14,40,35,NA
"3985",2004,7,"2004-07-28","CARP",7,20,"I",19,32,35,NA
"4010",2004,7,"2004-07-28","CARP",7,20,"I",5,15,35,NA
"4011",2004,7,"2004-07-28","CARP",7,20,"O",4,7,35,NA
"4012",2004,7,"2004-07-28","CARP",7,20,"O",4,8,35,NA
"4013",2004,7,"2004-07-28","CARP",7,20,"O",4,9,35,NA
"4014",2004,7,"2004-07-28","CARP",7,20,"O",4,13,35,NA
"4015",2004,7,"2004-07-28","CARP",7,20,"O",5,16,35,NA
"4016",2004,7,"2004-07-28","CARP",7,20,"O",5,17,35,NA
"4017",2004,7,"2004-07-28","CARP",7,20,"O",7,10,35,NA
"4018",2004,7,"2004-07-28","CARP",7,20,"O",7,16,35,NA
"4019",2004,7,"2004-07-28","CARP",7,20,"O",11,18,35,NA
"4020",2004,7,"2004-07-28","CARP",7,20,"O",11,20,35,NA
"4041",2004,7,"2004-07-28","CARP",7,20,"O",4,8,35,NA
"4042",2004,7,"2004-07-28","CARP",7,20,"O",4,9,35,NA
"4043",2004,7,"2004-07-28","CARP",7,20,"O",7,10,35,NA
"4045",2004,7,"2004-07-28","CARP",7,40,"I",4,12,35,NA
"4046",2004,7,"2004-07-28","CARP",7,40,"I",5,14,35,NA
"4047",2004,7,"2004-07-28","CARP",7,40,"I",5,21,35,NA
"4048",2004,7,"2004-07-28","CARP",7,40,"I",6,14,35,NA
"4049",2004,7,"2004-07-28","CARP",7,40,"I",8,20,35,NA
"4050",2004,7,"2004-07-28","CARP",7,40,"I",9,23,35,NA
"4051",2004,7,"2004-07-28","CARP",7,40,"I",9,29,35,NA
"4052",2004,7,"2004-07-28","CARP",7,40,"I",10,28,35,NA
"4092",2004,7,"2004-07-28","CARP",7,40,"I",4,12,35,NA
"4093",2004,7,"2004-07-28","CARP",7,40,"I",6,14,35,NA
"4094",2004,7,"2004-07-28","CARP",7,40,"O",4,10,35,NA
"4095",2004,7,"2004-07-28","CARP",7,40,"O",4,15,35,NA
"4096",2004,7,"2004-07-28","CARP",7,40,"O",4,17,35,NA
"4097",2004,7,"2004-07-28","CARP",7,40,"O",4,18,35,NA
"4098",2004,7,"2004-07-28","CARP",7,40,"O",4,20,35,NA
"4099",2004,7,"2004-07-28","CARP",7,40,"O",5,16,35,NA
"4100",2004,7,"2004-07-28","CARP",7,40,"O",7,25,35,NA
"4101",2004,7,"2004-07-28","CARP",7,40,"O",8,25,35,NA
"4102",2004,7,"2004-07-28","CARP",7,40,"O",9,17,35,NA
"4129",2004,7,"2004-07-28","CARP",7,40,"O",4,10,35,NA
"4130",2004,7,"2004-07-28","CARP",7,40,"O",4,10,35,NA
"4131",2004,7,"2004-07-28","CARP",7,40,"O",6,14,35,NA
"4133",2004,7,"2004-07-28","CARP",8,40,"I",0,0,35,"NO KELP"
"4134",2004,7,"2004-07-21","GOLB",1,20,"I",58,150,19,NA
"4135",2004,7,"2004-07-21","GOLB",1,20,"O",49,100,19,NA
"4136",2004,7,"2004-07-21","GOLB",1,40,"I",5,20,19,NA
"4138",2004,7,"2004-07-21","GOLB",1,40,"O",4,15,19,NA
"4139",2004,7,"2004-07-21","GOLB",1,40,"O",4,20,19,NA
"4142",2004,7,"2004-07-21","GOLB",1,40,"O",4,20,19,NA
"4144",2004,7,"2004-07-22","GOLB",2,20,"I",7,20,31,NA
"4145",2004,7,"2004-07-22","GOLB",2,20,"I",22,63,31,NA
"4147",2004,7,"2004-07-22","GOLB",2,20,"O",5,9,31,NA
"4148",2004,7,"2004-07-22","GOLB",2,20,"O",5,17,31,NA
"4149",2004,7,"2004-07-22","GOLB",2,20,"O",12,20,31,NA
"4150",2004,7,"2004-07-22","GOLB",2,20,"O",13,39,31,NA
"4151",2004,7,"2004-07-22","GOLB",2,20,"O",18,25,31,NA
"4157",2004,7,"2004-07-21","IVEE",1,20,"I",10,25,19,NA
"4159",2004,7,"2004-07-21","IVEE",1,20,"O",0,0,19,"NO KELP"
"4161",2004,7,"2004-07-21","IVEE",1,40,"O",4,30,19,NA
"4162",2004,7,"2004-07-21","IVEE",1,40,"O",8,35,19,NA
"4163",2004,7,"2004-07-21","IVEE",1,40,"O",39,100,19,NA
"4165",2004,7,"2004-07-21","IVEE",2,20,"I",6,28,31,NA
"4166",2004,7,"2004-07-21","IVEE",2,20,"I",6,29,31,NA
"4167",2004,7,"2004-07-21","IVEE",2,20,"I",8,30,31,NA
"4168",2004,7,"2004-07-21","IVEE",2,20,"I",8,47,31,NA
"4169",2004,7,"2004-07-21","IVEE",2,20,"I",27,63,31,NA
"4187",2004,7,"2004-07-21","IVEE",2,20,"O",5,17,31,NA
"4188",2004,7,"2004-07-21","IVEE",2,20,"O",5,18,31,NA
"4189",2004,7,"2004-07-21","IVEE",2,20,"O",5,22,31,NA
"4190",2004,7,"2004-07-21","IVEE",2,20,"O",6,20,31,NA
"4191",2004,7,"2004-07-21","IVEE",2,20,"O",7,19,31,NA
"4192",2004,7,"2004-07-21","IVEE",2,20,"O",8,21,31,NA
"4220",2004,7,"2004-07-21","IVEE",2,40,"O",34,76,31,NA
"4221",2004,7,"2004-07-21","IVEE",2,40,"O",35,49,31,NA
"4222",2004,7,"2004-07-21","IVEE",2,40,"O",60,140,31,NA
"4224",2004,7,"2004-07-22","MOHK",1,20,"I",4,8,13,NA
"4225",2004,7,"2004-07-22","MOHK",1,20,"I",4,10,13,NA
"4226",2004,7,"2004-07-22","MOHK",1,20,"I",4,13,13,NA
"4227",2004,7,"2004-07-22","MOHK",1,20,"I",4,18,13,NA
"4228",2004,7,"2004-07-22","MOHK",1,20,"I",5,9,13,NA
"4229",2004,7,"2004-07-22","MOHK",1,20,"I",6,4,13,NA
"4230",2004,7,"2004-07-22","MOHK",1,20,"I",6,10,13,NA
"4231",2004,7,"2004-07-22","MOHK",1,20,"I",11,10,13,NA
"4232",2004,7,"2004-07-22","MOHK",1,20,"I",15,32,13,NA
"4233",2004,7,"2004-07-22","MOHK",1,20,"I",17,41,13,NA
"4268",2004,7,"2004-07-22","MOHK",1,20,"I",5,9,13,NA
"4269",2004,7,"2004-07-22","MOHK",1,20,"O",8,20,19,NA
"4270",2004,7,"2004-07-22","MOHK",1,20,"O",9,35,19,NA
"4271",2004,7,"2004-07-22","MOHK",1,20,"O",10,33,19,NA
"4272",2004,7,"2004-07-22","MOHK",1,20,"O",22,40,19,NA
"4273",2004,7,"2004-07-22","MOHK",1,20,"O",25,40,19,NA
"4274",2004,7,"2004-07-22","MOHK",1,20,"O",29,55,19,NA
"4275",2004,7,"2004-07-22","MOHK",1,20,"O",30,40,19,NA
"4276",2004,7,"2004-07-22","MOHK",1,20,"O",43,75,19,NA
"4277",2004,7,"2004-07-22","MOHK",1,20,"O",48,40,19,NA
"4278",2004,7,"2004-07-22","MOHK",1,20,"O",50,60,19,NA
"4279",2004,7,"2004-07-22","MOHK",1,20,"O",56,60,19,NA
"4305",2004,7,"2004-07-22","MOHK",1,40,"I",4,10,19,NA
"4306",2004,7,"2004-07-22","MOHK",1,40,"I",5,10,19,NA
"4307",2004,7,"2004-07-22","MOHK",1,40,"I",6,10,19,NA
"4308",2004,7,"2004-07-22","MOHK",1,40,"I",6,20,19,NA
"4309",2004,7,"2004-07-22","MOHK",1,40,"I",7,20,19,NA
"4310",2004,7,"2004-07-22","MOHK",1,40,"I",8,10,19,NA
"4311",2004,7,"2004-07-22","MOHK",1,40,"I",8,40,19,NA
"4312",2004,7,"2004-07-22","MOHK",1,40,"I",9,25,19,NA
"4313",2004,7,"2004-07-22","MOHK",1,40,"I",10,30,19,NA
"4314",2004,7,"2004-07-22","MOHK",1,40,"I",14,16,19,NA
"4315",2004,7,"2004-07-22","MOHK",1,40,"I",22,55,19,NA
"4316",2004,7,"2004-07-22","MOHK",1,40,"I",24,35,19,NA
"4317",2004,7,"2004-07-22","MOHK",1,40,"I",26,60,19,NA
"4318",2004,7,"2004-07-22","MOHK",1,40,"I",31,10,19,NA
"4362",2004,7,"2004-07-22","MOHK",1,40,"I",5,10,19,NA
"4363",2004,7,"2004-07-22","MOHK",1,40,"I",5,10,19,NA
"4364",2004,7,"2004-07-22","MOHK",1,40,"I",6,10,19,NA
"4365",2004,7,"2004-07-22","MOHK",1,40,"O",13,40,19,NA
"4366",2004,7,"2004-07-22","MOHK",1,40,"O",17,35,19,NA
"4367",2004,7,"2004-07-22","MOHK",1,40,"O",42,70,19,NA
"4368",2004,7,"2004-07-22","MOHK",1,40,"O",45,60,19,NA
"4403",2004,7,"2004-07-22","MOHK",2,20,"I",10,25,31,NA
"4404",2004,7,"2004-07-22","MOHK",2,20,"I",10,36,31,NA
"4405",2004,7,"2004-07-22","MOHK",2,20,"I",11,31,31,NA
"4435",2004,7,"2004-07-22","MOHK",2,20,"O",11,64,31,NA
"4436",2004,7,"2004-07-22","MOHK",2,20,"O",14,37,31,NA
"4437",2004,7,"2004-07-22","MOHK",2,20,"O",19,47,31,NA
"4438",2004,7,"2004-07-22","MOHK",2,20,"O",31,90,31,NA
"4439",2004,7,"2004-07-22","MOHK",2,20,"O",40,64,31,NA
"4461",2004,7,"2004-07-22","MOHK",2,40,"I",6,9,31,NA
"4488",2004,7,"2004-07-22","MOHK",2,40,"O",20,77,31,NA
"4519",2004,7,"2004-07-19","NAPL",1,20,"I",2,69,19,NA
"4520",2004,7,"2004-07-19","NAPL",1,20,"I",3,10,19,NA
"4521",2004,7,"2004-07-19","NAPL",1,20,"I",4,30,19,NA
"4522",2004,7,"2004-07-19","NAPL",1,20,"I",14,45,19,NA
"4523",2004,7,"2004-07-19","NAPL",1,20,"I",26,50,19,NA
"4524",2004,7,"2004-07-19","NAPL",1,20,"I",27,45,19,NA
"4525",2004,7,"2004-07-19","NAPL",1,20,"I",33,50,19,NA
"4526",2004,7,"2004-07-19","NAPL",1,20,"I",36,50,19,NA
"4527",2004,7,"2004-07-19","NAPL",1,20,"I",37,60,19,NA
"4528",2004,7,"2004-07-19","NAPL",1,20,"I",46,50,19,NA
"4535",2004,7,"2004-07-19","NAPL",1,20,"O",4,6,19,NA
"4536",2004,7,"2004-07-19","NAPL",1,20,"O",4,8,19,NA
"4537",2004,7,"2004-07-19","NAPL",1,20,"O",51,40,19,NA
"4541",2004,7,"2004-07-19","NAPL",1,40,"I",4,60,19,NA
"4542",2004,7,"2004-07-19","NAPL",1,40,"I",5,45,19,NA
"4543",2004,7,"2004-07-19","NAPL",1,40,"I",7,20,19,NA
"4544",2004,7,"2004-07-19","NAPL",1,40,"I",7,30,19,NA
"4545",2004,7,"2004-07-19","NAPL",1,40,"I",12,85,19,NA
"4546",2004,7,"2004-07-19","NAPL",1,40,"I",16,55,19,NA
"4547",2004,7,"2004-07-19","NAPL",1,40,"I",23,30,19,NA
"4548",2004,7,"2004-07-19","NAPL",1,40,"I",36,90,19,NA
"4549",2004,7,"2004-07-19","NAPL",1,40,"I",37,60,19,NA
"4550",2004,7,"2004-07-19","NAPL",1,40,"I",41,50,19,NA
"4551",2004,7,"2004-07-19","NAPL",1,40,"I",51,80,19,NA
"4553",2004,7,"2004-07-19","NAPL",1,40,"O",2,5,19,NA
"4554",2004,7,"2004-07-19","NAPL",1,40,"O",2,6,19,NA
"4555",2004,7,"2004-07-19","NAPL",1,40,"O",21,50,19,NA
"4556",2004,7,"2004-07-19","NAPL",1,40,"O",22,80,19,NA
"4557",2004,7,"2004-07-19","NAPL",1,40,"O",23,65,19,NA
"4558",2004,7,"2004-07-19","NAPL",1,40,"O",26,60,19,NA
"4559",2004,7,"2004-07-19","NAPL",1,40,"O",42,100,19,NA
"4564",2004,7,"2004-07-19","NAPL",2,20,"I",6,35,19,NA
"4565",2004,7,"2004-07-19","NAPL",2,20,"I",14,45,19,NA
"4566",2004,7,"2004-07-19","NAPL",2,20,"I",28,35,19,NA
"4576",2004,7,"2004-07-19","NAPL",2,20,"O",5,30,19,NA
"4577",2004,7,"2004-07-19","NAPL",2,20,"O",29,40,19,NA
"4578",2004,7,"2004-07-19","NAPL",2,20,"O",30,100,19,NA
"4579",2004,7,"2004-07-19","NAPL",2,20,"O",48,75,19,NA
"4581",2004,7,"2004-07-19","NAPL",2,40,"I",4,10,19,NA
"4582",2004,7,"2004-07-19","NAPL",2,40,"I",5,10,19,NA
"4583",2004,7,"2004-07-19","NAPL",2,40,"I",16,30,19,NA
"4584",2004,7,"2004-07-19","NAPL",2,40,"I",17,40,19,NA
"4585",2004,7,"2004-07-19","NAPL",2,40,"I",48,35,19,NA
"4599",2004,7,"2004-07-19","NAPL",2,40,"O",4,5,19,NA
"4600",2004,7,"2004-07-19","NAPL",2,40,"O",4,20,19,NA
"4601",2004,7,"2004-07-19","NAPL",2,40,"O",5,8,19,NA
"4602",2004,7,"2004-07-19","NAPL",2,40,"O",7,10,19,NA
"4603",2004,7,"2004-07-19","NAPL",2,40,"O",7,15,19,NA
"4604",2004,7,"2004-07-19","NAPL",2,40,"O",8,10,19,NA
"4605",2004,7,"2004-07-19","NAPL",2,40,"O",9,10,19,NA
"4606",2004,7,"2004-07-19","NAPL",2,40,"O",9,15,19,NA
"4607",2004,7,"2004-07-19","NAPL",2,40,"O",9,20,19,NA
"4608",2004,7,"2004-07-19","NAPL",2,40,"O",10,10,19,NA
"4609",2004,7,"2004-07-19","NAPL",2,40,"O",11,25,19,NA
"4610",2004,7,"2004-07-19","NAPL",2,40,"O",12,10,19,NA
"4611",2004,7,"2004-07-19","NAPL",2,40,"O",12,15,19,NA
"4612",2004,7,"2004-07-19","NAPL",2,40,"O",12,20,19,NA
"4613",2004,7,"2004-07-19","NAPL",2,40,"O",13,10,19,NA
"4614",2004,7,"2004-07-19","NAPL",2,40,"O",29,25,19,NA
"4615",2004,7,"2004-07-19","NAPL",2,40,"O",65,100,19,NA
"4616",2004,7,"2004-07-19","NAPL",2,40,"O",103,100,19,NA
"4656",2004,7,"2004-07-19","NAPL",2,40,"O",4,10,19,NA
"4657",2004,7,"2004-07-19","NAPL",2,40,"O",5,10,19,NA
"4658",2004,7,"2004-07-19","NAPL",2,40,"O",9,15,19,NA
"4659",2004,7,"2004-07-19","NAPL",2,40,"O",10,10,19,NA
"4661",2004,7,"2004-07-19","NAPL",3,20,"I",12,52,31,NA
"4662",2004,7,"2004-07-19","NAPL",3,20,"I",15,42,31,NA
"4663",2004,7,"2004-07-19","NAPL",3,20,"I",30,54,31,NA
"4664",2004,7,"2004-07-19","NAPL",3,20,"I",79,35,31,NA
"4678",2004,7,"2004-07-19","NAPL",3,20,"O",4,15,31,NA
